id;about;title;estado;bicisDisponibles;anclajesDisponibles;geometry;lastUpdated;description;icon
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/124";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=124";"Via Univérsitas - Avda. Duquesa Villahermosa";"OPN";"5";"15";"-0.9080123025840546,41.64638888203244";2018-12-05T18:42:00Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 5</li><li>Anclajes disponibles: 15</li></ul><p>Actualizado: 18:42</p>";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/126";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=126";"C/ Julián Sánz Ibáñez - C/ Rioja";"OPN";"4";"17";"-0.9109122408850961,41.65270895465404";2018-12-05T18:42:00Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 4</li><li>Anclajes disponibles: 17</li></ul><p>Actualizado: 18:42</p>";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/128";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=128";"C/ Bolivia - Pº Calanda";"OPN";"10";"11";"-0.9032981948382862,41.65055086387021";2018-12-05T18:42:00Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 10</li><li>Anclajes disponibles: 11</li></ul><p>Actualizado: 18:42</p>";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/116";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=116";"C/ Ciudadela - C/ Andrés Vicente";"OPN";"11";"10";"-0.9134233316860096,41.64822394400865";2018-12-05T18:42:00Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 11</li><li>Anclajes disponibles: 10</li></ul><p>Actualizado: 18:42</p>";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/117";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=117";"Avda. Duquesa Villahermosa - Avda. Juan Carlos I";"OPN";"15";"6";"-0.9115873588821487,41.64504190403341";2018-12-05T18:42:00Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 15</li><li>Anclajes disponibles: 6</li></ul><p>Actualizado: 18:42</p>";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/122";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=122";"Avda. Gómez Laguna nº 6";"OPN";"1";"20";"-0.9074513494930179,41.642748850195275";2018-12-05T18:42:00Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 1</li><li>Anclajes disponibles: 20</li></ul><p>Actualizado: 18:42</p>";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/123";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=123";"Avda. San Juan Bosco - C/ La Milagrosa";"OPN";"8";"13";"-0.904402304804864,41.643709825496686";2018-12-05T18:42:00Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 8</li><li>Anclajes disponibles: 13</li></ul><p>Actualizado: 18:42</p>";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/110";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=110";"Pº Isabel la Católica - Vía Hispanidad";"OPN";"2";"18";"-0.9049904647489388,41.633053753345735";2018-12-05T18:42:00Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 2</li><li>Anclajes disponibles: 18</li></ul><p>Actualizado: 18:42</p>";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/111";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=111";"C/ Condes de Aragón - Vía Hispanidad";"OPN";"8";"13";"-0.9091694882330432,41.63438380371571";2018-12-05T18:42:00Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 8</li><li>Anclajes disponibles: 13</li></ul><p>Actualizado: 18:42</p>";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/112";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=112";"Vía Hispanidad - Avda. Sainz de Varanda";"OPN";"14";"7";"-0.9124704921335659,41.63646684839031";2018-12-05T18:42:00Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 14</li><li>Anclajes disponibles: 7</li></ul><p>Actualizado: 18:42</p>";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/114";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=114";"Vía Hispanidad - Avda. Duquesa Villahermosa";"OPN";"11";"10";"-0.9157044181182107,41.64387893216811";2018-12-05T18:42:00Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 11</li><li>Anclajes disponibles: 10</li></ul><p>Actualizado: 18:42</p>";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/105";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=105";"C/ Doctor Horno - C/ Madre Sacramento";"OPN";"2";"19";"-0.8910110881666126,41.649425722427104";2018-12-05T18:42:00Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 2</li><li>Anclajes disponibles: 19</li></ul><p>Actualizado: 18:42</p>";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/106";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=106";"C/ Arzobispo Morcillo - C/ Fernando de Antequera";"OPN";"11";"10";"-0.8905562529008293,41.63765263096774";2018-12-05T18:42:00Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 11</li><li>Anclajes disponibles: 10</li></ul><p>Actualizado: 18:42</p>";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/107";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=107";"C/ Luis Vives - C/ Manuel Lasala";"OPN";"10";"11";"-0.8953132972336112,41.637900684295204";2018-12-05T18:42:00Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 10</li><li>Anclajes disponibles: 11</li></ul><p>Actualizado: 18:42</p>";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/109";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=109";"Pº Isabel la Católica - C/ Gonzalo Calamita";"OPN";"16";"5";"-0.9016174071279897,41.63468572886526";2018-12-05T18:42:00Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 16</li><li>Anclajes disponibles: 5</li></ul><p>Actualizado: 18:42</p>";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/99";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=99";"Plaza de Santa Engracia";"OPN";"10";"11";"-0.8832230137729916,41.649181636241096";2018-12-05T18:42:00Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 10</li><li>Anclajes disponibles: 11</li></ul><p>Actualizado: 18:42</p>";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/100";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=100";"PLAZA DEL CARMEN";"OPN";"7";"13";"-0.8846950032216729,41.650942665112474";2018-12-05T18:42:00Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 7</li><li>Anclajes disponibles: 13</li></ul><p>Actualizado: 18:42</p>";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/97";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=97";"Pº Constitución - C/ Mefisto";"OPN";"10";"11";"-0.880367008847856,41.64753159319185";2018-12-05T18:42:00Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 10</li><li>Anclajes disponibles: 11</li></ul><p>Actualizado: 18:42</p>";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/98";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=98";"Glorieta Sasera - Pº Damas";"OPN";"11";"10";"-0.8851760795509048,41.64595963375309";2018-12-05T18:42:00Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 11</li><li>Anclajes disponibles: 10</li></ul><p>Actualizado: 18:42</p>";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/95";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=95";"Pº Longares - C/ Fuendejalón";"OPN";"15";"6";"-0.8653636959050023,41.65895951427415";2018-12-05T18:42:00Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 15</li><li>Anclajes disponibles: 6</li></ul><p>Actualizado: 18:42</p>";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/96";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=96";"Pº de la Mina - C/ Pomarón";"OPN";"2";"19";"-0.8773229714968913,41.64801256374145";2018-12-05T18:42:00Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 2</li><li>Anclajes disponibles: 19</li></ul><p>Actualizado: 18:42</p>";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/94";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=94";"Avda. Mª Zambrano - C/ Padre Marcellán Mayayo";"OPN";"10";"11";"-0.8836538025809216,41.66419675095781";2018-12-05T18:42:00Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 10</li><li>Anclajes disponibles: 11</li></ul><p>Actualizado: 18:42</p>";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/92";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=92";"C/ San Juan de la Cruz - C/ Manuel Lasala";"OPN";"13";"8";"-0.8901912050572632,41.64072564961532";2018-12-05T18:42:00Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 13</li><li>Anclajes disponibles: 8</li></ul><p>Actualizado: 18:42</p>";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/93";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=93";"C/ Monasterio de Samos - C/ Monasterio de Poblet";"OPN";"5";"16";"-0.8717349691210406,41.6442624757193";2018-12-05T18:42:00Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 5</li><li>Anclajes disponibles: 16</li></ul><p>Actualizado: 18:42</p>";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/90";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=90";"C/ Bretón - C/ San Antonio Mª Claret";"OPN";"8";"13";"-0.8952702049210655,41.64427973075851";2018-12-05T18:42:00Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 8</li><li>Anclajes disponibles: 13</li></ul><p>Actualizado: 18:42</p>";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/91";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=91";"Plaza San Francisco - La Salle";"OPN";"4";"17";"-0.8944672443276791,41.64098369781958";2018-12-05T18:42:00Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 4</li><li>Anclajes disponibles: 17</li></ul><p>Actualizado: 18:42</p>";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/89";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=89";"Pº Echegaray y Caballero - C/ Postigo del Ebro";"OPN";"12";"9";"-0.8858529095124769,41.65827273141642";2018-12-05T18:42:00Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 12</li><li>Anclajes disponibles: 9</li></ul><p>Actualizado: 18:42</p>";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/87";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=87";"Pº Mª Agustín - C/ de la Aljafería";"OPN";"8";"13";"-0.8937480048057299,41.65711280852871";2018-12-05T18:42:00Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 8</li><li>Anclajes disponibles: 13</li></ul><p>Actualizado: 18:42</p>";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/88";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=88";"Avda. Navarra - C/ Alagón";"OPN";"10";"10";"-0.9060941520607634,41.65543793011902";2018-12-05T18:42:00Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 10</li><li>Anclajes disponibles: 10</li></ul><p>Actualizado: 18:42</p>";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/86";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=86";"Avda. Almozara - CDM Almozara";"OPN";"9";"12";"-0.899045968471988,41.663282911272475";2018-12-05T18:42:00Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 9</li><li>Anclajes disponibles: 12</li></ul><p>Actualizado: 18:42</p>";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/85";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=85";"C/ Pablo Gargallo - C/ Jardines de Atenas";"OPN";"6";"15";"-0.9040180351620486,41.66208595643975";2018-12-05T18:42:00Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 6</li><li>Anclajes disponibles: 15</li></ul><p>Actualizado: 18:42</p>";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/82";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=82";"C/ Los Leñadores - Avda. Academia Gral. Militar";"OPN";"7";"14";"-0.8712443418838772,41.68539277108614";2018-12-05T18:42:00Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 7</li><li>Anclajes disponibles: 14</li></ul><p>Actualizado: 18:42</p>";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/83";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=83";"Avda. Majas de Goya - Eroski";"OPN";"4";"15";"-0.8743583543788794,41.68656981337383";2018-12-05T18:42:00Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 4</li><li>Anclajes disponibles: 15</li></ul><p>Actualizado: 18:42</p>";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/84";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=84";"Avda. Majas de Goya - C/ La Fragua";"OPN";"6";"15";"-0.8775143854730195,41.686614847866025";2018-12-05T18:42:00Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 6</li><li>Anclajes disponibles: 15</li></ul><p>Actualizado: 18:42</p>";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/79";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=79";"Avda. Salvador Allende - C/ Matías Pastor Sancho";"OPN";"10";"11";"-0.8764445483901281,41.675760757176505";2018-12-05T18:42:00Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 10</li><li>Anclajes disponibles: 11</li></ul><p>Actualizado: 18:42</p>";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/80";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=80";"Avda. Academia Gral. Militar - Avda. Salvador Alle";"OPN";"1";"20";"-0.8713434629870643,41.67790771756457";2018-12-05T18:42:00Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 1</li><li>Anclajes disponibles: 20</li></ul><p>Actualizado: 18:42</p>";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/81";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=81";"Plaza Tauromaquia - Avda. Academia Gral. Militar";"OPN";"15";"6";"-0.8712523898229484,41.68241074942987";2018-12-05T18:42:00Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 15</li><li>Anclajes disponibles: 6</li></ul><p>Actualizado: 18:42</p>";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/77";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=77";"Avda. Salvador Allende - Avda. Pablo Ruiz Picasso";"OPN";"11";"10";"-0.8773855948564245,41.67344275046712";2018-12-05T18:42:00Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 11</li><li>Anclajes disponibles: 10</li></ul><p>Actualizado: 18:42</p>";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
